"Gene" "control diet" "LIDPAD_48weeks"
"9407" "PLEKHA2" 6.01076727900417 6.63475454691091
"9408" "TACC1" 8.73735801225949 8.55551303224592
"9409" "FGFR1" 6.13913978970051 6.49622375330798
"9410" "LETM2" 5.77917395300072 5.67822735473274
"9411" "NSD3" 8.94386903196765 8.66746918582911
"9412" "PLPP5" 6.64783776772302 7.26199284635832
"9413" "DDHD2" 7.61485353728408 7.86420062377096
"9414" "BAG4" 8.09901337366404 7.42112314213608
"9415" "LSM1" 6.40550809871165 6.50949595644477
"9416" "STAR" 6.11882819240081 5.84236529308121
"9417" "ASH2L" 7.46376151558679 7.30533585639105
"9418" "KCNU1" 4.8042086246255 4.8042086246255
"9419" "HGSNAT" 8.4791631360519 8.14299557717218
"9420" "POMK" 6.25349087762958 6.49622375330798
"9421" "FNTA" 7.75106962414104 7.47239106233835
"9422" "HOOK3" 10.0223300574645 10.0094646980579
"9423" "RNF170" 7.62106224996351 7.50962316413946
"9424" "THAP1" 6.03332500341745 5.86691446604807
"9425" "ZNF703" 5.71829242314136 6.06298629817486
"9426" "ERLIN2" 8.32636726654299 8.14688220804415
"9427" "PLPBP" 8.73454322011017 8.60135406971922
"9428" "ADGRA2" 6.21670313159218 6.99475089967186
"9429" "BRF2" 6.03332500341745 6.29260948654156
"9430" "RAB11FIP1" 6.45201066228944 6.85268426035096
"9431" "GOT1L1" 4.8042086246255 4.8042086246255
"9432" "EIF4EBP1" 7.49125730035125 7.68745546201264
"9433" "CHRNB3" 4.8042086246255 4.8042086246255
"9434" "CHRNA6" 4.8042086246255 4.8042086246255
"9435" "RNU6-1056P" 4.8042086246255 4.8042086246255
"9436" "UNC5D" 4.8042086246255 4.8042086246255
"9437" "DUSP26" 4.8042086246255 4.8042086246255
"9438" "RNF122" 5.35628674827745 5.70795337303042
"9439" "TTI2" 6.52565731753995 6.70419389324188
"9440" "MAK16" 6.3064707974739 6.27657537279415
"9441" "FUT10" 5.4558750555965 5.54603806016391
"9442" "NRG1" 5.58034414053573 6.9113914633463
"9443" "WRN" 7.8225527692965 7.80608656948823
"9444" "PURG" 5.61727536533934 5.70795337303042
"9445" "TEX15" 4.8042086246255 4.8042086246255
"9446" "PPP2CB" 7.06282934832773 7.3124266900321
"9447" "UBXN8" 7.34032156718926 7.62693412792987
"9448" "GSR" 8.93899198899408 8.94550631881536
"9449" "GTF2E2" 6.58147870481586 6.56116224815313
"9450" "SMIM18" 5.15464567659484 4.8042086246255
"9451" "RBPMS" 7.57700491185749 7.96486550748169
"9452" "DCTN6" 6.51128796589522 6.19270534247235
"9453" "ERH" 6.11882819240081 6.0227057014901
"9454" "MBOAT4" 4.8042086246255 4.8042086246255
"9455" "LEPROTL1" 7.25403470078251 7.23978849328731
"9456" "SARAF" 9.31126154966928 8.99560669565837
"9457" "DUSP4" 5.96403553011963 6.10172682209542
"9458" "TNKS" 8.73172287773381 8.62650720137185
"9459" "PPP1R3B" 11.3967117717438 10.6076432486965
"9460" "ERI1" 7.28605158541592 7.09824588468619
"9461" "MFHAS1" 8.13810389111764 7.85468086850014
"9462" "CLDN23" 4.8042086246255 4.8042086246255
"9463" "PRAG1" 5.58034414053573 6.0227057014901
"9464" "LONRF1" 5.96403553011963 6.24379426739577
"9465" "TRMT9B" 6.37343888004847 6.29260948654156
"9466" "DLC1" 9.03579871285032 8.85160795812657
"9467" "C8orf48" 5.29859812308619 5.4268835057254
"9468" "SGCZ" 5.15464567659484 4.8042086246255
"9469" "MSR1" 7.64562269665514 8.18138978632037
"9470" "FGF20" 4.8042086246255 4.8042086246255
"9471" "MICU3" 6.01076727900417 6.69288681889868
"9472" "ZDHHC2" 5.77917395300072 5.79112197536837
"9473" "CNOT7" 7.6934771952359 8.03380063194907
"9474" "VPS37A" 8.97040015642533 8.62650720137185
"9475" "MTMR7" 6.17862493441447 6.06298629817486
"9476" "ADAM20" 4.8042086246255 4.8042086246255
"9477" "SLC7A2" 11.6759206276561 10.9959261827962
"9478" "PDGFRL" 5.29859812308619 5.50872733688904
"9479" "MTUS1" 10.6544249115843 10.1770254393273
"9480" "FGL1" 9.79215251631017 10.3820531955603
"9481" "PCM1" 8.32636726654299 8.79610684211942
"9482" "ASAH1" 8.01742896002593 8.7762864117003
"9483" "TRIML1" 4.8042086246255 4.8042086246255
"9484" "TRIML2" 4.8042086246255 4.8042086246255
"9485" "ZFP42" 4.8042086246255 4.8042086246255
"9486" "FAT1" 9.61125521608295 9.88699846177247
"9487" "MTNR1A" 5.23288184387008 6.0227057014901
"9488" "F11" 9.14140938228376 7.90164625368956
"9489" "KLKB1" 10.5330171589639 9.44577754607419
"9490" "CYP4V2" 4.8042086246255 4.8042086246255
"9491" "FAM149A" 8.11652050451325 7.70882572851771
"9492" "TLR3" 6.94560529653696 6.93038259043658
"9493" "SORBS2" 9.77723484107156 9.81134565298702
"9494" "PDLIM3" 4.8042086246255 5.4268835057254
"9495" "C4orf47" 5.61727536533934 5.54603806016391
"9496" "UFSP2" 7.8117905152652 7.60995954745272
"9497" "ANKRD37" 5.15464567659484 5.1388808441977
"9498" "LRP2BP" 5.71829242314136 5.27645734958109
"9499" "SNX25" 7.42145596961557 6.92092178495256
"9500" "CFAP97" 7.28605158541592 7.33347951280689
"9501" "SLC25A4" 6.34044825375693 6.82229349640528
"9502" "HELT" 4.8042086246255 4.8042086246255
"9503" "ACSL1" 12.6603088453764 11.9132507756883
"9504" "CENPU" 5.15464567659484 5.38132291929405
"9505" "PRIMPOL" 6.27143297946125 6.30841677953576
"9506" "CASP3" 7.70518779240787 7.1471109815755
"9507" "IRF2" 8.11216400893773 7.90164625368956
"9508" "ENPP6" 6.40550809871165 6.21000357602032
"9509" "STOX2" 5.80804026478664 6.06298629817486
"9510" "TRAPPC11" 8.71468302060709 8.07523389349471
"9511" "RWDD4" 6.82800574768513 6.89211772185221
"9512" "ING2" 6.53985659398804 5.89081494298817
"9513" "CDKN2AIP" 6.86115728807626 6.7699752664855
"9514" "WWC2" 7.39980251738654 7.84989662915622
"9515" "DCTD" 4.8042086246255 5.1388808441977
"9516" "TENM3" 7.91586434876661 8.77128811327023
"9517" "RNU2-64P" 4.8042086246255 5.21364100609105
"9518" "AGA" 7.11775147698716 7.43412108719892
"9519" "NEIL3" 5.15464567659484 5.33161740733695
"9520" "VEGFC" 5.80804026478664 6.3393806604567
"9521" "ASB5" 4.8042086246255 4.8042086246255
"9522" "SPATA4" 4.8042086246255 4.8042086246255
"9523" "WDR17" 4.8042086246255 5.38132291929405
"9524" "GPM6A" 5.65244195583704 6.1751242713118
"9525" "ADAM29" 4.8042086246255 4.8042086246255
"9526" "GLRA3" 4.8042086246255 5.1388808441977
"9527" "HPGD" 8.74856211635841 8.99988164069562
"9528" "CEP44" 6.94560529653696 6.63475454691091
"9529" "FBXO8" 8.82462659357213 8.13127120310878
"9530" "HAND2" 5.50004280587026 5.89081494298817
"9531" "SCRG1" 4.8042086246255 4.8042086246255
"9532" "SAP30" 5.58034414053573 5.81711929088436
"9533" "HMGB2" 6.35706265707959 6.57374037583509
"9534" "GALNT7" 5.71829242314136 6.27657537279415
"9535" "SNORA65" 4.8042086246255 4.8042086246255
"9536" "GALNTL6" 4.8042086246255 4.8042086246255
"9537" "RNU6-672P" 4.8042086246255 4.8042086246255
"9538" "AADAT" 9.10271037428489 8.18517255684793
"9539" "MFAP3L" 5.29859812308619 4.8042086246255
"9540" "HPF1" 6.38958485850662 6.48280191020046
"9541" "CLCN3" 9.05845107059113 9.06252240581194
"9542" "NEK1" 7.39980251738654 7.20960159525218
"9543" "SH3RF1" 6.43671443117409 6.71539955594968
"9544" "CBR4" 7.75106962414104 7.6547712787874
"9545" "PALLD" 8.3074860607538 8.53498504100527
"9546" "DDX60" 7.45680065259028 7.27659539164245
"9547" "ANXA10" 4.8042086246255 5.1388808441977
"9548" "SPOCK3" 4.8042086246255 5.46915356393888
"9549" "TLL1" 4.8042086246255 4.8042086246255
"9550" "CPE" 5.15464567659484 5.27645734958109
"9551" "MSMO1" 9.51804085675702 7.90625747236089
"9552" "KLHL2" 8.04971901662248 7.59852646979461
"9553" "TMEM192" 6.34044825375693 6.42753588264095
"9554" "TRIM22" 4.8042086246255 4.8042086246255
"9555" "TRIM60" 4.8042086246255 4.8042086246255
"9556" "TRIM61" 4.8042086246255 4.8042086246255
"9557" "SMIM31" 4.8042086246255 4.8042086246255
"9558" "MARCHF1" 6.2890893847959 6.88237195125245
"9559" "TMA16" 6.3064707974739 6.30841677953576
"9560" "TKTL2" 4.8042086246255 4.8042086246255
"9561" "NPY5R" 4.8042086246255 4.8042086246255
"9562" "NPY1R" 5.15464567659484 5.27645734958109
"9563" "NAF1" 6.3064707974739 6.44159788034067
"9564" "NAT2" 5.29859812308619 5.73661589030419
"9565" "PSD3" 9.7244782485007 9.48741549711292
"9566" "SH2D4A" 6.45201066228944 6.9113914633463
"9567" "CSGALNACT1" 5.58034414053573 5.50872733688904
"9568" "INTS10" 6.58147870481586 6.69288681889868
"9569" "LPL" 7.71680068416943 10.0896895304872
"9570" "SLC18A1" 5.58034414053573 5.98072098369715
"9571" "ATP6V1B2" 8.29986274458935 8.58718624924095
"9572" "LZTS1" 5.15464567659484 5.1388808441977
"9573" "ZNF627" 4.8042086246255 4.8042086246255
"9574" "ATP13A1" 8.39591215941568 8.10752675516396
"9575" "GMIP" 6.35706265707959 6.92092178495256
"9576" "LPAR2" 5.93979290451336 5.98072098369715
"9577" "PBX4" 5.4558750555965 5.61510760613109
"9578" "CILP2" 4.8042086246255 4.8042086246255
"9579" "YJEFN3" 5.15464567659484 4.8042086246255
"9580" "NDUFA13" 9.20570602452298 8.78623093818596
"9581" "TSSK6" 4.8042086246255 5.1388808441977
"9582" "GATAD2A" 7.98438180687072 8.3658276521528
"9583" "MAU2" 7.99863990419255 7.95155580948482
"9584" "SUGP1" 6.63484981640452 6.58618953069483
"9585" "TM6SF2" 7.56415495270273 7.08154997472596
"9586" "HAPLN4" 6.19783222591761 6.30841677953576
"9587" "NCAN" 4.8042086246255 4.8042086246255
"9588" "RFXANK" 7.25403470078251 6.3393806604567
"9589" "NR2C2AP" 5.4082548872665 5.46915356393888
"9590" "BORCS8" 6.32358726908924 6.15724876345791
"9591" "MEF2B" 4.8042086246255 4.8042086246255
"9592" "TMEM161A" 6.83915183773365 6.84263393225485
"9593" "SLC25A42" 8.1803073355458 7.8257271881167
"9594" "ARMC6" 6.38958485850662 5.84236529308121
"9595" "SUGP2" 7.03448917080104 6.87255196081827
"9596" "DDX49" 6.78242119535901 6.56116224815313
"9597" "COPE" 8.33385005254078 8.34235122695893
"9598" "GDF1" 4.8042086246255 5.04112230666939
"9599" "UPF1" 8.35606491568961 8.61538268927362
"9600" "COMP" 4.8042086246255 4.8042086246255
"9601" "CRTC1" 6.38958485850662 6.48280191020046
"9602" "KLHL26" 6.25349087762958 6.42753588264095
"9603" "TMEM59L" 4.8042086246255 4.8042086246255
"9604" "CRLF1" 5.15464567659484 4.8042086246255
"9605" "REX1BD" 7.09057468329602 7.09824588468619
"9606" "UBA52" 5.68605671051016 5.38132291929405
"9607" "FKBP8" 10.0820198791552 9.6792439476094
"9608" "ELL" 7.3327003284081 7.39475065692342
"9609" "ISYNA1" 6.03332500341745 6.46922645093669
"9610" "SSBP4" 5.86305964212657 6.15724876345791
"9611" "LRRC25" 5.83597722423755 6.44159788034067
"9612" "GDF15" 5.61727536533934 6.68147624263592
"9613" "PGPEP1" 8.52882837170456 8.27305615393937
"9614" "LSM4" 6.6860029655619 6.69288681889868
"9615" "JUND" 6.67341125497523 6.38430120544605
"9616" "IQCN" 5.15464567659484 5.54603806016391
"9617" "RAB3A" 6.13913978970051 5.79112197536837
"9618" "MPV17L2" 6.23525166178056 6.26030645439137
"9619" "IFI30" 6.80541746998685 7.44057407533407
"9620" "MAST3" 7.49125730035125 7.42763754458105
"9621" "IL12RB1" 4.8042086246255 5.04112230666939
"9622" "ARRDC2" 6.01076727900417 6.30841677953576
"9623" "KCNN1" 5.71829242314136 6.30841677953576
"9624" "CCDC124" 7.09057468329602 6.59851270124454
"9625" "SLC5A5" 4.8042086246255 4.8042086246255
"9626" "RPL18A" 9.86193876358259 9.36036157749263
"9627" "SNORA68" 4.8042086246255 4.8042086246255
"9628" "MAP1S" 6.15906619709365 6.38430120544605
"9629" "HAUS8" 5.88935269877474 7.29104189688347
"9630" "MYO9B" 7.96997784620134 9.24636768060697
"9631" "USE1" 7.79001431655919 7.62693412792987
"9632" "OCEL1" 7.11775147698716 7.08992420258825
"9633" "NR2F6" 7.5248713901101 7.23978849328731
"9634" "USHBP1" 6.96588568620388 7.05610473146208
"9635" "BABAM1" 8.08573919983122 7.23230501255024
"9636" "ANKLE1" 4.8042086246255 5.27645734958109
"9637" "ABHD8" 6.19783222591761 6.08253985577347
"9638" "MRPL34" 7.12668834834614 6.56116224815313
"9639" "DDA1" 6.72303266289107 6.66996000298186
"9640" "ANO8" 5.93979290451336 6.08253985577347
"9641" "GTPBP3" 6.38958485850662 6.56116224815313
"9642" "PLVAP" 7.72257101458226 8.04218518952902
"9643" "CCDC194" 4.8042086246255 4.8042086246255
"9644" "BST2" 8.8272698222836 8.63203713366228
"9645" "MVB12A" 7.65169545715652 7.64924835035212
"9646" "TMEM221" 4.8042086246255 5.38132291929405
"9647" "NXNL1" 4.8042086246255 4.8042086246255
"9648" "SLC27A1" 6.27143297946125 6.88237195125245
"9649" "PGLS" 7.46376151558679 7.26931384731955
"9650" "NIBAN3" 4.8042086246255 5.1388808441977
"9651" "COLGALT1" 8.37431579313147 8.87275341576349
"9652" "UNC13A" 5.50004280587026 5.91410950199526
"9653" "JAK3" 6.40550809871165 7.16300927858565
"9654" "INSL3" 4.8042086246255 4.8042086246255
"9655" "B3GNT3" 5.58034414053573 5.76431126353416
"9656" "FCHO1" 5.4082548872665 5.50872733688904
"9657" "ZNF101" 6.60845513754474 6.74842797633885
"9658" "CYP4F3" 5.15464567659484 5.54603806016391
"9659" "RNU2-63P" 4.8042086246255 4.8042086246255
"9660" "TPM4" 7.57059487063763 7.97805048447924
"9661" "RAB8A" 8.32261104562513 8.26236393856978
"9662" "HSH2D" 4.8042086246255 4.8042086246255
"9663" "CIB3" 6.6606905318198 7.34733561272764
"9664" "FAM32A" 7.84383214623076 7.92908915591418
"9665" "AP1M1" 7.24591042693031 7.16300927858565
"9666" "KLF2" 6.2890893847959 6.39889265550973
"9667" "EPS15L1" 7.3327003284081 7.51573169893834
"9668" "CALR3" 5.77917395300072 5.46915356393888
"9669" "C19orf44" 5.86305964212657 5.95902987350094
"9670" "CHERP" 6.92500392682031 6.89211772185221
"9671" "SLC35E1" 8.56735171109808 7.97805048447924
"9672" "SMIM7" 8.20911873006929 8.16615683763961
"9673" "TMEM38A" 5.58034414053573 5.50872733688904
"9674" "NWD1" 4.8042086246255 4.8042086246255
"9675" "SIN3B" 7.83323288622061 7.71938906796667
"9676" "F2RL3" 4.8042086246255 5.1388808441977
"9677" "LARGE1" 6.6860029655619 7.13909027433894
"9678" "ISX" 4.8042086246255 4.8042086246255
"9679" "HMGXB4" 6.6860029655619 6.69288681889868
"9680" "TOM1" 7.26211034524512 7.29104189688347
"9681" "HMOX1" 6.81676160269373 7.29104189688347
"9682" "MCM5" 5.83597722423755 6.26030645439137
"9683" "RASD2" 4.8042086246255 5.1388808441977
"9684" "IQCM" 4.8042086246255 4.8042086246255
"9685" "NR3C2" 7.63339684883436 7.7961618529892
"9686" "ARHGAP10" 5.96403553011963 6.38430120544605
"9687" "PRMT9" 7.11775147698716 6.97668146693392
"9688" "TMEM184C" 6.97590888692416 6.73751467100124
"9689" "EDNRA" 6.25349087762958 6.65833586381683
"9690" "TTC29" 4.8042086246255 4.8042086246255
"9691" "POU4F2" 4.8042086246255 4.8042086246255
"9692" "RBMXL1" 6.86115728807626 6.9113914633463
"9693" "SLC10A7" 6.94560529653696 6.79116172412239
"9694" "LSM6" 7.62724326869521 7.23978849328731
"9695" "ZNF827" 5.29859812308619 5.81711929088436
"9696" "C4orf51" 4.8042086246255 4.8042086246255
"9697" "MMAA" 7.1790875606379 6.89211772185221
"9698" "SMAD1" 7.41427619356227 7.29820773128263
"9699" "OTUD4" 8.81932545171223 8.75871544371617
"9700" "ABCE1" 9.32998562338604 8.96968588750317
"9701" "HHIP" 6.67341125497523 5.27645734958109
"9702" "GYPE" 4.8042086246255 4.8042086246255
"9703" "FREM3" 4.8042086246255 4.8042086246255
"9704" "SMARCA5" 8.42770435235761 8.55259848382422
"9705" "GAB1" 7.0152513657479 7.53989850689655
"9706" "USP38" 7.77345656205421 7.42763754458105
"9707" "INPP4B" 5.77917395300072 6.70419389324188
"9708" "IL15" 5.83597722423755 6.15724876345791
"9709" "ZNF330" 7.26211034524512 7.3610519835022
"9710" "RNF150" 6.21670313159218 6.52262232882177
"9711" "TBC1D9" 5.83597722423755 6.50949595644477
"9712" "UCP1" 4.8042086246255 4.8042086246255
"9713" "ELMOD2" 7.70518779240787 7.80113301770611
"9714" "MGAT4D" 4.8042086246255 4.8042086246255
"9715" "CLGN" 4.8042086246255 4.8042086246255
"9716" "SCOC" 6.79397135437005 6.7699752664855
"9717" "OR10K1" 4.8042086246255 4.8042086246255
"9718" "NDUFB7" 7.89056103912323 7.74545224179281
"9719" "TECR" 9.55510021626106 8.69941387658021
"9720" "DNAJB1" 7.21291430553092 6.92092178495256
"9721" "GIPC1" 6.58147870481586 6.69288681889868
"9722" "PKN1" 7.1790875606379 7.46608642751697
"9723" "PTGER1" 5.05230885153046 5.33161740733695
"9724" "DDX39A" 6.87202022543126 6.99475089967186
"9725" "ADGRE5" 7.19610754208163 7.48491415324604
"9726" "ADGRL1" 6.17862493441447 6.8120005412668
"9727" "ASF1B" 5.29859812308619 5.4268835057254
"9728" "PRKACA" 8.48588599410742 8.00405568986301
"9729" "C19orf67" 4.8042086246255 5.54603806016391
"9730" "MISP3" 4.8042086246255 5.1388808441977
"9731" "PALM3" 4.8042086246255 5.1388808441977
"9732" "IL27RA" 5.15464567659484 6.12056386043788
"9733" "RLN3" 4.8042086246255 4.8042086246255
"9734" "RFX1" 6.63484981640452 6.71539955594968
"9735" "DCAF15" 6.03332500341745 6.24379426739577
"9736" "PODNL1" 4.8042086246255 5.58141322656787
"9737" "CC2D1A" 6.55389036668762 6.96755226484016
"9738" "BRME1" 4.8042086246255 4.8042086246255
"9739" "NANOS3" 4.8042086246255 4.8042086246255
"9740" "MIR181C" 4.8042086246255 4.8042086246255
"9741" "MIR23A" 4.8042086246255 5.1388808441977
"9742" "MIR27A" 4.8042086246255 4.8042086246255
"9743" "ZSWIM4" 6.58147870481586 6.68147624263592
"9744" "C19orf53" 7.92087075334044 7.44057407533407
"9745" "MRI1" 6.77076486413878 6.88237195125245
"9746" "YJU2B" 6.19783222591761 5.81711929088436
"9747" "CACNA1A" 5.15464567659484 5.61510760613109
"9748" "IER2" 6.6606905318198 6.22702982602593
"9749" "NACC1" 7.79549024894746 7.75574260644489
"9750" "TRMT1" 7.55768486649586 6.97668146693392
"9751" "NFIX" 8.48252852916202 7.87836013255099
"9752" "LYL1" 5.15464567659484 5.61510760613109
"9753" "DAND5" 5.68605671051016 5.61510760613109
"9754" "GADD45GIP1" 6.52565731753995 6.1751242713118
"9755" "RAD23A" 7.60861687159508 7.41457756971817
"9756" "CALR" 12.0000426695703 11.3045528111473
"9757" "FARSA" 7.10875416967303 6.94910003016571
"9758" "SYCE2" 5.96403553011963 6.45549322183795
"9759" "GCDH" 11.1753314317263 10.6048468831386
"9760" "KLF1" 6.01076727900417 5.61510760613109
"9761" "DNASE2" 7.11775147698716 7.40139164974066
"9762" "MAST1" 5.61727536533934 5.46915356393888
"9763" "RTBDN" 4.8042086246255 4.8042086246255
"9764" "RNASEH2A" 7.0152513657479 6.71539955594968
"9765" "THSD8" 4.8042086246255 4.8042086246255
"9766" "PRDX2" 8.71182319973924 8.84448952343317
"9767" "JUNB" 7.2781181912719 7.19425003979622
"9768" "HOOK2" 6.93534542755914 7.22477970491782
"9769" "BEST2" 4.8042086246255 4.8042086246255
"9770" "GET3" 7.18762456423408 7.07312248057399
"9771" "TRIR" 7.88544517477417 7.17872075284383
"9772" "TNPO2" 8.1803073355458 7.88304837656718
"9773" "SNORD41" 4.8042086246255 4.8042086246255
"9774" "FBXW9" 7.24591042693031 7.45975269638686
"9775" "DHPS" 6.03332500341745 6.65833586381683
"9776" "WDR83" 6.62172340710685 6.22702982602593
"9777" "WDR83OS" 6.49674375586089 6.19270534247235
"9778" "ZNF791" 5.29859812308619 5.61510760613109
"9779" "VPS35" 9.43575297921655 9.7186101254189
"9780" "ORC6" 6.13913978970051 5.98072098369715
"9781" "MYLK3" 5.15464567659484 5.27645734958109
"9782" "C16orf87" 6.48201967839368 6.10172682209542
"9783" "GPT2" 11.010732348716 11.5179800825831
"9784" "DNAJA2" 8.93164516852993 8.95214129514592
"9785" "NETO2" 5.29859812308619 5.46915356393888
"9786" "ITFG1" 8.25718676222884 8.5379357582201
"9787" "PHKB" 7.69934481321951 8.02112957656484
"9788" "ABCC12" 4.8042086246255 5.54603806016391
"9789" "LONP2" 10.8868071120344 10.7842456702009
"9790" "RNU6-665P" 4.8042086246255 4.8042086246255
"9791" "N4BP1" 7.26211034524512 7.57537293510771
"9792" "CBLN1" 4.8042086246255 4.8042086246255
"9793" "C16orf78" 4.8042086246255 4.8042086246255
"9794" "ZNF423" 5.15464567659484 5.84236529308121
"9795" "CNEP1R1" 6.97590888692416 7.18650788714992
"9796" "HEATR3" 7.35543707502623 7.55774965654564
"9797" "TENT4B" 8.4791631360519 8.17759688477727
"9798" "ADCY7" 6.15906619709365 7.61564088040971
"9799" "BRD7" 7.22951347078946 7.48491415324604
"9800" "NKD1" 6.15906619709365 5.91410950199526
"9801" "SNX20" 5.4082548872665 5.73661589030419
"9802" "NOD2" 4.8042086246255 5.04112230666939
"9803" "CYLD" 8.184459300042 8.20393635175574
"9804" "SALL1" 7.05345007045036 7.29104189688347
"9805" "TOX3" 4.8042086246255 5.1388808441977
"9806" "CHD9" 9.15408064561165 9.87891487914938
"9807" "RBL2" 8.12086361667358 7.83544508370679
"9808" "AKTIP" 6.6860029655619 7.10651572614867
"9809" "RPGRIP1L" 6.19783222591761 6.22702982602593
"9810" "FTO" 8.04056847509729 7.84027885337465
"9811" "IRX3" 5.29859812308619 5.1388808441977
